Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/24/2020,ID-KT,Kalimantan Tengah,11,0,0,11,94,6,47,41,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,4.28,36.57,0.00,2.33,6.38%,50.00%,11.00,1.00
4/24/2020,ID-KI,Kalimantan Timur,11,0,2,9,85,2,16,67,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.10,23.93,0.00,0.56,2.35%,18.82%,2.20,1.00
4/24/2020,ID-KU,Kalimantan Utara,0,0,0,0,77,1,2,74,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,118.75,0.00,1.54,1.30%,2.60%,1.00,1.00
4/24/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,10,1,3,6,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,7.25,0.00,0.72,10.00%,30.00%,0.00,1.00
4/24/2020,ID-KR,Kepulauan Riau,0,0,0,0,83,10,11,62,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,43.02,0.00,5.18,12.05%,13.25%,0.00,1.00
4/24/2020,ID-LA,Lampung,0,0,0,0,38,5,34,-1,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,4.18,0.00,0.55,13.16%,89.47%,0.00,1.00
4/24/2020,ID-MA,Maluku,0,0,1,-1,17,0,11,6,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,9.20,0.00,0.00,0.00%,64.71%,1.00,1.00
4/24/2020,ID-MU,Maluku Utara,0,0,0,0,14,0,2,12,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,10.70,0.00,0.00,0.00%,14.29%,0.00,1.00
4/24/2020,ID-NB,Nusa Tenggara Barat,38,0,2,36,153,4,16,133,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,7.21,29.03,0.00,0.76,2.61%,10.46%,5.43,1.00
4/24/2020,ID-NT,Nusa Tenggara Timur,0,0,1,-1,1,0,1,0,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,100.00%,1.00,1.00
4/24/2020,ID-PA,Papua,6,0,0,6,136,6,34,96,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.38,31.33,0.00,1.38,4.41%,25.00%,0.86,1.00
4/24/2020,ID-PB,Papua Barat,2,0,0,2,15,1,1,13,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,1.75,13.15,0.00,0.88,6.67%,6.67%,0.40,1.00
4/24/2020,ID-RI,Riau,0,0,1,-1,36,7,15,14,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,5.93,0.00,1.15,19.44%,41.67%,0.00,1.00
4/24/2020,ID-SR,Sulawesi Barat,25,0,0,25,33,1,1,31,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,16.03,21.15,0.00,0.64,3.03%,3.03%,,1.00
4/24/2020,ID-SN,Sulawesi Selatan,22,0,1,21,419,34,81,304,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,2.33,44.45,0.00,3.61,8.11%,19.33%,2.20,1.00
4/24/2020,ID-ST,Sulawesi Tengah,3,0,0,3,32,3,13,16,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.02,10.83,0.00,1.02,9.38%,40.63%,,1.00
4/24/2020,ID-SG,Sulawesi Tenggara,5,0,1,4,41,2,5,34,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.90,15.56,0.00,0.76,4.88%,12.20%,,1.00
4/24/2020,ID-SA,Sulawesi Utara,5,0,0,5,36,3,7,26,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.89,13.63,0.00,1.14,8.33%,19.44%,0.45,1.00
4/24/2020,ID-SB,Sumatera Barat,10,1,1,8,96,10,27,59,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.81,17.39,0.18,1.81,10.42%,28.13%,2.00,
4/24/2020,ID-SS,Sumatera Selatan,13,0,2,11,106,3,7,96,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.58,12.90,0.00,0.37,2.83%,6.60%,3.25,1.00
4/24/2020,ID-SU,Sumatera Utara,1,0,0,1,96,11,21,64,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.07,6.45,0.00,0.74,11.46%,21.88%,0.50,0.00
4/25/2020,ID-AC,Aceh,1,0,0,1,9,1,6,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,1.72,0.00,0.19,11.11%,66.67%,1.00,1.00
4/25/2020,ID-BA,Bali,6,0,13,-7,183,4,71,108,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,43.40,0.00,0.95,2.19%,38.80%,0.60,1.00
4/25/2020,ID-BT,Banten,11,0,0,11,371,39,33,299,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.03,34.60,0.00,3.64,10.51%,8.89%,0.48,0.00
4/25/2020,ID-BE,Bengkulu,0,0,0,0,8,1,1,6,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,4.00,0.00,0.50,12.50%,12.50%,1.00,1.00
4/25/2020,ID-JK,DKI Jakarta,78,19,7,52,3506,325,323,2858,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,7.19,323.25,1.75,29.96,9.27%,9.21%,1.00,
4/25/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,0,2,79,7,37,35,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.55,21.76,0.00,1.93,8.86%,46.84%,2.00,1.00
4/25/2020,ID-GO,Gorontalo,2,0,0,2,14,1,0,13,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,1.69,11.86,0.00,0.85,7.14%,0.00%,0.40,1.00
4/25/2020,IDN,Indonesia,396,31,40,325,8607,720,1042,6845,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.49,32.46,0.12,2.72,8.37%,12.11%,0.91,0.74
4/25/2020,ID-JA,Jambi,3,0,0,3,21,0,2,19,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.86,6.01,0.00,0.00,0.00%,9.52%,0.75,1.00
4/25/2020,ID-JB,Jawa Barat,47,0,4,43,1015,93,234,688,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.04,22.47,0.00,2.06,9.16%,23.05%,0.64,0.00
4/25/2020,ID-JT,Jawa Tengah,46,1,8,37,621,57,96,468,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,1.26,17.08,0.03,1.57,9.18%,15.46%,1.24,0.33
4/25/2020,ID-JI,Jawa Timur,77,8,5,64,766,74,135,557,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,1.90,18.92,0.20,1.83,9.66%,17.62%,2.75,1.14
4/25/2020,ID-KB,Kalimantan Barat,1,0,0,1,51,3,8,40,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.18,9.40,0.00,0.55,5.88%,15.69%,,1.00
4/25/2020,ID-KS,Kalimantan Selatan,14,0,4,10,146,8,15,123,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,3.48,36.29,0.00,1.99,5.48%,10.27%,0.78,1.00
4/25/2020,ID-KT,Kalimantan Tengah,6,0,0,6,100,6,47,47,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,2.33,38.91,0.00,2.33,6.00%,47.00%,0.55,1.00
4/25/2020,ID-KI,Kalimantan Timur,12,0,0,12,97,2,16,79,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.38,27.31,0.00,0.56,2.06%,16.49%,1.09,1.00
4/25/2020,ID-KU,Kalimantan Utara,6,0,0,6,83,1,2,80,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,9.25,128.01,0.00,1.54,1.20%,2.41%,,1.00
4/25/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,10,1,3,6,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,7.25,0.00,0.72,10.00%,30.00%,1.00,1.00
4/25/2020,ID-KR,Kepulauan Riau,0,0,2,-2,83,10,13,60,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,43.02,0.00,5.18,12.05%,15.66%,1.00,1.00
4/25/2020,ID-LA,Lampung,0,0,1,-1,38,5,35,-2,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,4.18,0.00,0.55,13.16%,92.11%,1.00,1.00
4/25/2020,ID-MA,Maluku,3,0,0,3,20,0,11,9,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,1.62,10.83,0.00,0.00,0.00%,55.00%,,1.00
4/25/2020,ID-MU,Maluku Utara,0,0,1,-1,14,0,3,11,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,10.70,0.00,0.00,0.00%,21.43%,1.00,1.00
4/25/2020,ID-NB,Nusa Tenggara Barat,27,0,5,22,180,4,21,155,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.12,34.15,0.00,0.76,2.22%,11.67%,0.71,1.00
4/25/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,1,0,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,100.00%,1.00,1.00
4/25/2020,ID-PA,Papua,0,0,0,0,136,6,34,96,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,31.33,0.00,1.38,4.41%,25.00%,0.00,1.00
4/25/2020,ID-PB,Papua Barat,1,0,0,1,16,1,1,14,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.88,14.03,0.00,0.88,6.25%,6.25%,0.50,1.00
4/25/2020,ID-RI,Riau,2,0,1,1,38,7,16,15,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.33,6.26,0.00,1.15,18.42%,42.11%,,1.00
4/25/2020,ID-SR,Sulawesi Barat,2,0,0,2,35,1,1,33,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.28,22.44,0.00,0.64,2.86%,2.86%,0.08,1.00
4/25/2020,ID-SN,Sulawesi Selatan,13,1,1,11,432,35,82,315,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.38,45.83,0.11,3.71,8.10%,18.98%,0.59,
4/25/2020,ID-ST,Sulawesi Tengah,4,0,0,4,36,3,13,20,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.35,12.18,0.00,1.02,8.33%,36.11%,1.33,1.00
4/25/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,41,2,5,34,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,15.56,0.00,0.76,4.88%,12.20%,0.00,1.00
4/25/2020,ID-SA,Sulawesi Utara,0,0,0,0,36,3,7,26,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,13.63,0.00,1.14,8.33%,19.44%,0.00,1.00
4/25/2020,ID-SB,Sumatera Barat,1,1,4,-4,97,11,31,55,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.18,17.57,0.18,1.99,11.34%,31.96%,0.10,1.00
4/25/2020,ID-SS,Sumatera Selatan,13,0,10,3,119,3,17,99,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.58,14.48,0.00,0.37,2.52%,14.29%,1.00,1.00
4/25/2020,ID-SU,Sumatera Utara,9,1,0,8,105,12,21,72,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.61,7.06,0.07,0.81,11.43%,20.00%,9.00,
4/26/2020,ID-AC,Aceh,0,0,0,0,9,1,6,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,1.72,0.00,0.19,11.11%,66.67%,0.00,1.00
4/26/2020,ID-BA,Bali,3,0,5,-2,186,4,76,106,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.71,44.12,0.00,0.95,2.15%,40.86%,0.50,1.00
4/26/2020,ID-BT,Banten,0,0,0,0,371,39,33,299,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,34.60,0.00,3.64,10.51%,8.89%,0.00,1.00
4/26/2020,ID-BE,Bengkulu,0,0,0,0,8,1,1,6,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,4.00,0.00,0.50,12.50%,12.50%,1.00,1.00
4/26/2020,ID-JK,DKI Jakarta,104,7,1,96,3610,332,324,2954,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,9.59,332.84,0.65,30.61,9.20%,8.98%,1.33,0.37
4/26/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,0,3,82,7,37,38,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.83,22.58,0.00,1.93,8.54%,45.12%,1.50,1.00
4/26/2020,ID-GO,Gorontalo,0,0,0,0,14,1,0,13,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,11.86,0.00,0.85,7.14%,0.00%,0.00,1.00
4/26/2020,IDN,Indonesia,275,23,65,187,8882,743,1107,7032,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.04,33.49,0.09,2.80,8.37%,12.46%,0.69,0.74
4/26/2020,ID-JA,Jambi,11,0,0,11,32,0,2,30,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,3.15,9.16,0.00,0.00,0.00%,6.25%,3.67,1.00
4/26/2020,ID-JB,Jawa Barat,12,0,1,11,1027,93,235,699,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.27,22.74,0.00,2.06,9.06%,22.88%,0.26,1.00
4/26/2020,ID-JT,Jawa Tengah,28,0,0,28,649,57,96,496,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.77,17.85,0.00,1.57,8.78%,14.79%,0.61,0.00
4/26/2020,ID-JI,Jawa Timur,17,12,5,0,783,86,140,557,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.42,19.34,0.30,2.12,10.98%,17.88%,0.22,1.50
4/26/2020,ID-KB,Kalimantan Barat,0,0,0,0,51,3,8,40,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,9.40,0.00,0.55,5.88%,15.69%,0.00,1.00
4/26/2020,ID-KS,Kalimantan Selatan,0,0,1,-1,146,8,16,122,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.00,36.29,0.00,1.99,5.48%,10.96%,0.00,1.00
4/26/2020,ID-KT,Kalimantan Tengah,4,0,1,3,104,6,48,50,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.56,40.46,0.00,2.33,5.77%,46.15%,0.67,1.00
4/26/2020,ID-KI,Kalimantan Timur,8,0,1,7,105,2,17,86,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.25,29.56,0.00,0.56,1.90%,16.19%,0.67,1.00
4/26/2020,ID-KU,Kalimantan Utara,6,0,0,6,89,1,2,86,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,9.25,137.26,0.00,1.54,1.12%,2.25%,1.00,1.00
4/26/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,11,1,3,7,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,7.97,0.00,0.72,9.09%,27.27%,,1.00
4/26/2020,ID-KR,Kepulauan Riau,2,0,0,2,85,10,13,62,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,1.04,44.06,0.00,5.18,11.76%,15.29%,,1.00
4/26/2020,ID-LA,Lampung,4,0,0,4,42,5,35,2,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.44,4.62,0.00,0.55,11.90%,83.33%,,1.00
4/26/2020,ID-MA,Maluku,0,0,0,0,20,0,11,9,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,10.83,0.00,0.00,0.00%,55.00%,0.00,1.00
4/26/2020,ID-MU,Maluku Utara,12,0,0,12,26,0,3,23,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,9.18,19.88,0.00,0.00,0.00%,11.54%,,1.00
4/26/2020,ID-NB,Nusa Tenggara Barat,15,0,0,15,195,4,21,170,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,2.85,37.00,0.00,0.76,2.05%,10.77%,0.56,1.00
4/26/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,1,0,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,100.00%,1.00,1.00
4/26/2020,ID-PA,Papua,5,0,0,5,141,6,34,101,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.15,32.49,0.00,1.38,4.26%,24.11%,,1.00
4/26/2020,ID-PB,Papua Barat,0,0,0,0,16,1,1,14,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,14.03,0.00,0.88,6.25%,6.25%,0.00,1.00
4/26/2020,ID-RI,Riau,1,0,0,1,39,7,16,16,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,6.42,0.00,1.15,17.95%,41.03%,0.50,1.00
4/26/2020,ID-SR,Sulawesi Barat,0,0,0,0,35,1,1,33,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,22.44,0.00,0.64,2.86%,2.86%,0.00,1.00
4/26/2020,ID-SN,Sulawesi Selatan,8,1,18,-11,440,36,100,304,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.85,46.68,0.11,3.82,8.18%,22.73%,0.62,1.00
4/26/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,36,3,14,19,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,12.18,0.00,1.02,8.33%,38.89%,0.00,1.00
4/26/2020,ID-SG,Sulawesi Tenggara,4,0,1,3,45,2,6,37,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,17.07,0.00,0.76,4.44%,13.33%,,1.00
4/26/2020,ID-SA,Sulawesi Utara,4,0,6,-2,40,3,13,24,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.51,15.14,0.00,1.14,7.50%,32.50%,,1.00
4/26/2020,ID-SB,Sumatera Barat,5,0,0,5,102,11,31,60,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.91,18.48,0.00,1.99,10.78%,30.39%,5.00,0.00
4/26/2020,ID-SS,Sumatera Selatan,10,0,0,10,129,3,17,109,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.22,15.70,0.00,0.37,2.33%,13.18%,0.77,1.00
4/26/2020,ID-SU,Sumatera Utara,6,0,7,-1,111,12,28,71,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.40,7.46,0.00,0.81,10.81%,25.23%,0.67,0.00
4/27/2020,ID-AC,Aceh,0,0,1,-1,9,1,7,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,1.72,0.00,0.19,11.11%,77.78%,1.00,1.00
4/27/2020,ID-BA,Bali,7,0,6,1,193,4,82,107,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.66,45.78,0.00,0.95,2.07%,42.49%,2.33,1.00
4/27/2020,ID-BT,Banten,12,1,0,11,383,40,33,310,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.12,35.72,0.09,3.73,10.44%,8.62%,,
4/27/2020,ID-BE,Bengkulu,0,0,0,0,8,1,1,6,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,4.00,0.00,0.50,12.50%,12.50%,1.00,1.00
